Hour,Region,GPU_Demand
1503,RegionD,260
1503,RegionE,95
1503,RegionF,4
1504,RegionA,8
1504,RegionB,111
1504,RegionC,6
1504,RegionD,236
1504,RegionE,68
1504,RegionF,165
1505,RegionA,101
1505,RegionB,122
1505,RegionC,13
1505,RegionD,121
1505,RegionE,121
1505,RegionF,115
1506,RegionA,8
1506,RegionB,38
1506,RegionC,102
1506,RegionD,108
1506,RegionE,44
1506,RegionF,98
1507,RegionA,186
1507,RegionB,4
1507,RegionC,13
1507,RegionD,442
1507,RegionE,78
1507,RegionF,103
1508,RegionA,19
1508,RegionB,40
1508,RegionC,21
1508,RegionD,350
1508,RegionE,231
1508,RegionF,202
1509,RegionA,22
1509,RegionB,142
1509,RegionC,27
1509,RegionD,353
1509,RegionE,152
1509,RegionF,23
1510,RegionA,6
1510,RegionB,13
1510,RegionC,25
1510,RegionD,320
1510,RegionE,52
1510,RegionF,120
1511,RegionA,6
1511,RegionB,85
1511,RegionC,16
1511,RegionD,616
1511,RegionE,370
1511,RegionF,207
1512,RegionA,28
1512,RegionB,53
1512,RegionC,5
1512,RegionD,15
1512,RegionE,359
1512,RegionF,362
1513,RegionA,135
1513,RegionB,4
1513,RegionC,10
1513,RegionD,71
1513,RegionE,5
1513,RegionF,125
1514,RegionA,25
1514,RegionB,16
1514,RegionC,37
1514,RegionD,334
1514,RegionE,18
1514,RegionF,0
1515,RegionA,22
1515,RegionB,106
1515,RegionC,7
1515,RegionD,178
1515,RegionE,195
1515,RegionF,155
1516,RegionA,31
1516,RegionB,21
1516,RegionC,1
1516,RegionD,155
1516,RegionE,110
1516,RegionF,153
1517,RegionA,89
1517,RegionB,30
1517,RegionC,122
1517,RegionD,179
1517,RegionE,175
1517,RegionF,106
1518,RegionA,7
1518,RegionB,102
1518,RegionC,88
1518,RegionD,137
1518,RegionE,136
1518,RegionF,45
1519,RegionA,160
1519,RegionB,54
1519,RegionC,55
1519,RegionD,75
1519,RegionE,298
1519,RegionF,387
1520,RegionA,10
1520,RegionB,4
1520,RegionC,156
1520,RegionD,213
1520,RegionE,32
1520,RegionF,19
1521,RegionA,25
1521,RegionB,14
1521,RegionC,61
1521,RegionD,132
1521,RegionE,53
1521,RegionF,129
1522,RegionA,33
1522,RegionB,26
1522,RegionC,30
1522,RegionD,264
1522,RegionE,276
1522,RegionF,235
1523,RegionA,20
1523,RegionB,12
1523,RegionC,39
1523,RegionD,87
1523,RegionE,89
1523,RegionF,106
1524,RegionA,27
1524,RegionB,17
1524,RegionC,87
1524,RegionD,189
1524,RegionE,122
1524,RegionF,254
1525,RegionA,28
1525,RegionB,31
1525,RegionC,36
1525,RegionD,151
1525,RegionE,13
1525,RegionF,17
1526,RegionA,52
1526,RegionB,124
1526,RegionC,43
1526,RegionD,267
1526,RegionE,30
1526,RegionF,70
1527,RegionA,144
1527,RegionB,10
1527,RegionC,103
1527,RegionD,234
1527,RegionE,123
1527,RegionF,88
1528,RegionA,4
1528,RegionB,78
1528,RegionC,36
1528,RegionD,483
1528,RegionE,238
1528,RegionF,423
1529,RegionA,13
1529,RegionB,14
1529,RegionC,87
1529,RegionD,144
1529,RegionE,89
1529,RegionF,20
1530,RegionA,55
1530,RegionB,37
1530,RegionC,58
1530,RegionD,215
1530,RegionE,107
1530,RegionF,106
1531,RegionA,108
1531,RegionB,2
1531,RegionC,74
1531,RegionD,42
1531,RegionE,190
1531,RegionF,245
1532,RegionA,41
1532,RegionB,55
1532,RegionC,9
1532,RegionD,221
1532,RegionE,414
1532,RegionF,140
1533,RegionA,18
1533,RegionB,22
1533,RegionC,5
1533,RegionD,187
1533,RegionE,56
1533,RegionF,49
1534,RegionA,15
1534,RegionB,48
1534,RegionC,72
1534,RegionD,98
1534,RegionE,197
1534,RegionF,0
1535,RegionA,26
1535,RegionB,14
1535,RegionC,7
1535,RegionD,120
1535,RegionE,51
1535,RegionF,19
1536,RegionA,9
1536,RegionB,14
1536,RegionC,16
1536,RegionD,156
1536,RegionE,148
1536,RegionF,289
1537,RegionA,110
1537,RegionB,45
1537,RegionC,189
1537,RegionD,201
1537,RegionE,346
1537,RegionF,108
1538,RegionA,29
1538,RegionB,73
1538,RegionC,28
1538,RegionD,115
1538,RegionE,0
1538,RegionF,205
1539,RegionA,47
1539,RegionB,11
1539,RegionC,55
1539,RegionD,254
1539,RegionE,88
1539,RegionF,93
1540,RegionA,56
1540,RegionB,103
1540,RegionC,22
1540,RegionD,207
1540,RegionE,96
1540,RegionF,113
1541,RegionA,154
1541,RegionB,128
1541,RegionC,16
1541,RegionD,264
1541,RegionE,264
1541,RegionF,216
1542,RegionA,14
1542,RegionB,195
1542,RegionC,7
1542,RegionD,119
1542,RegionE,99
1542,RegionF,27
1543,RegionA,37
1543,RegionB,22
1543,RegionC,73
1543,RegionD,221
1543,RegionE,157
1543,RegionF,149
1544,RegionA,33
1544,RegionB,52
1544,RegionC,15
1544,RegionD,327
1544,RegionE,224
1544,RegionF,65
1545,RegionA,68
1545,RegionB,12
1545,RegionC,25
1545,RegionD,28
1545,RegionE,80
1545,RegionF,208
1546,RegionA,38
1546,RegionB,19
1546,RegionC,6
1546,RegionD,603
1546,RegionE,266
1546,RegionF,323
1547,RegionA,23
1547,RegionB,53
1547,RegionC,33
1547,RegionD,349
1547,RegionE,50
1547,RegionF,42
1548,RegionA,41
1548,RegionB,17
1548,RegionC,53
1548,RegionD,71
1548,RegionE,19
1548,RegionF,7
1549,RegionA,4
1549,RegionB,28
1549,RegionC,23
1549,RegionD,207
1549,RegionE,0
1549,RegionF,110
1550,RegionA,40
1550,RegionB,27
1550,RegionC,32
1550,RegionD,123
1550,RegionE,168
1550,RegionF,162
1551,RegionA,95
1551,RegionB,11
1551,RegionC,41
1551,RegionD,159
1551,RegionE,98
1551,RegionF,89
1552,RegionA,17
1552,RegionB,5
1552,RegionC,12
1552,RegionD,188
1552,RegionE,181
1552,RegionF,29
1553,RegionA,16
1553,RegionB,6
1553,RegionC,19
1553,RegionD,141
1553,RegionE,177
1553,RegionF,142
1554,RegionA,14
1554,RegionB,47
1554,RegionC,2
1554,RegionD,53
1554,RegionE,4
1554,RegionF,144
1555,RegionA,24
1555,RegionB,96
1555,RegionC,21
1555,RegionD,218
1555,RegionE,238
1555,RegionF,112
1556,RegionA,32
1556,RegionB,173
1556,RegionC,57
1556,RegionD,566
1556,RegionE,59
1556,RegionF,196
1557,RegionA,51
1557,RegionB,150
1557,RegionC,76
1557,RegionD,324
1557,RegionE,289
1557,RegionF,36
1558,RegionA,144
1558,RegionB,27
1558,RegionC,23
1558,RegionD,70
1558,RegionE,133
1558,RegionF,254
1559,RegionA,37
1559,RegionB,41
1559,RegionC,185
1559,RegionD,21
1559,RegionE,41
1559,RegionF,327
1560,RegionA,33
1560,RegionB,41
1560,RegionC,123
1560,RegionD,210
1560,RegionE,159
1560,RegionF,114
1561,RegionA,44
1561,RegionB,75
1561,RegionC,105
1561,RegionD,409
1561,RegionE,164
1561,RegionF,75
1562,RegionA,33
1562,RegionB,207
1562,RegionC,7
1562,RegionD,262
1562,RegionE,270
1562,RegionF,41
1563,RegionA,4
1563,RegionB,157
1563,RegionC,24
1563,RegionD,107
1563,RegionE,30
1563,RegionF,63
1564,RegionA,66
1564,RegionB,39
1564,RegionC,1
1564,RegionD,108
1564,RegionE,203
1564,RegionF,75
1565,RegionA,73
1565,RegionB,110
1565,RegionC,22
1565,RegionD,164
1565,RegionE,146
1565,RegionF,0
1566,RegionA,97
1566,RegionB,58
1566,RegionC,8
1566,RegionD,58
1566,RegionE,102
1566,RegionF,121
1567,RegionA,64
1567,RegionB,57
1567,RegionC,19
1567,RegionD,88
1567,RegionE,146
1567,RegionF,150
1568,RegionA,138
1568,RegionB,30
1568,RegionC,53
1568,RegionD,83
1568,RegionE,36
1568,RegionF,198
1569,RegionA,115
1569,RegionB,43
1569,RegionC,64
1569,RegionD,234
1569,RegionE,128
1569,RegionF,86
1570,RegionA,11
1570,RegionB,9
1570,RegionC,186
1570,RegionD,225
1570,RegionE,124
1570,RegionF,72
1571,RegionA,28
1571,RegionB,52
1571,RegionC,64
1571,RegionD,129
1571,RegionE,43
1571,RegionF,11
1572,RegionA,201
1572,RegionB,66
1572,RegionC,28
1572,RegionD,19
1572,RegionE,127
1572,RegionF,42
1573,RegionA,53
1573,RegionB,73
1573,RegionC,30
1573,RegionD,301
1573,RegionE,85
1573,RegionF,74
1574,RegionA,10
1574,RegionB,3
1574,RegionC,250
1574,RegionD,474
1574,RegionE,499
1574,RegionF,0
1575,RegionA,23
1575,RegionB,53
1575,RegionC,97
1575,RegionD,31
1575,RegionE,0
1575,RegionF,43
1576,RegionA,54
1576,RegionB,54
1576,RegionC,21
1576,RegionD,72
1576,RegionE,150
1576,RegionF,206
1577,RegionA,17
1577,RegionB,14
1577,RegionC,12
1577,RegionD,181
1577,RegionE,0
1577,RegionF,161
1578,RegionA,55
1578,RegionB,37
1578,RegionC,87
1578,RegionD,162
1578,RegionE,91
1578,RegionF,255
1579,RegionA,22
1579,RegionB,12
1579,RegionC,155
1579,RegionD,243
1579,RegionE,66
1579,RegionF,43
1580,RegionA,37
1580,RegionB,222
1580,RegionC,14
1580,RegionD,113
1580,RegionE,80
1580,RegionF,96
1581,RegionA,7
1581,RegionB,41
1581,RegionC,69
1581,RegionD,185
1581,RegionE,116
1581,RegionF,118
1582,RegionA,52
1582,RegionB,17
1582,RegionC,128
1582,RegionD,150
1582,RegionE,270
1582,RegionF,339
1583,RegionA,45
1583,RegionB,0
1583,RegionC,32
1583,RegionD,88
1583,RegionE,237
1583,RegionF,170
1584,RegionA,11
1584,RegionB,48
1584,RegionC,142
1584,RegionD,327
1584,RegionE,30
1584,RegionF,6
1585,RegionA,8
1585,RegionB,31
1585,RegionC,40
1585,RegionD,300
1585,RegionE,29
1585,RegionF,189
1586,RegionA,29
1586,RegionB,103
1586,RegionC,130
1586,RegionD,194
1586,RegionE,107
1586,RegionF,179
1587,RegionA,52
1587,RegionB,86
1587,RegionC,73
1587,RegionD,51
1587,RegionE,243
1587,RegionF,89
1588,RegionA,14
1588,RegionB,184
1588,RegionC,10
1588,RegionD,46
1588,RegionE,5
1588,RegionF,312
1589,RegionA,16
1589,RegionB,16
1589,RegionC,29
1589,RegionD,50
1589,RegionE,94
1589,RegionF,151
1590,RegionA,39
1590,RegionB,45
1590,RegionC,63
1590,RegionD,305
1590,RegionE,164
1590,RegionF,0
1591,RegionA,92
1591,RegionB,21
1591,RegionC,111
1591,RegionD,292
1591,RegionE,54
1591,RegionF,12
1592,RegionA,23
1592,RegionB,26
1592,RegionC,123
1592,RegionD,215
1592,RegionE,140
1592,RegionF,152
1593,RegionA,33
1593,RegionB,39
1593,RegionC,38
1593,RegionD,118
1593,RegionE,225
1593,RegionF,280
1594,RegionA,102
1594,RegionB,69
1594,RegionC,9
1594,RegionD,360
1594,RegionE,4
1594,RegionF,491
1595,RegionA,219
1595,RegionB,41
1595,RegionC,11
1595,RegionD,277
1595,RegionE,101
1595,RegionF,223
1596,RegionA,86
1596,RegionB,9
1596,RegionC,29
1596,RegionD,518
1596,RegionE,138
1596,RegionF,148
1597,RegionA,141
1597,RegionB,32
1597,RegionC,67
1597,RegionD,404
1597,RegionE,188
1597,RegionF,76
1598,RegionA,12
1598,RegionB,11
1598,RegionC,143
1598,RegionD,461
1598,RegionE,124
1598,RegionF,209
1599,RegionA,24
1599,RegionB,164
1599,RegionC,59
1599,RegionD,372
1599,RegionE,180
1599,RegionF,435
1600,RegionA,122
1600,RegionB,62
1600,RegionC,65
1600,RegionD,167
1600,RegionE,87
1600,RegionF,174
1601,RegionA,80
1601,RegionB,70
1601,RegionC,40
1601,RegionD,49
1601,RegionE,0
1601,RegionF,0
1602,RegionA,48
1602,RegionB,49
1602,RegionC,30
1602,RegionD,29
1602,RegionE,214
1602,RegionF,92
1603,RegionA,22
1603,RegionB,17
1603,RegionC,50
1603,RegionD,36
1603,RegionE,161
1603,RegionF,16
1604,RegionA,32
1604,RegionB,38
1604,RegionC,21
1604,RegionD,143
1604,RegionE,319
1604,RegionF,52
1605,RegionA,21
1605,RegionB,50
1605,RegionC,33
1605,RegionD,248
1605,RegionE,162
1605,RegionF,299
1606,RegionA,48
1606,RegionB,37
1606,RegionC,9
1606,RegionD,279
1606,RegionE,26
1606,RegionF,139
1607,RegionA,17
1607,RegionB,69
1607,RegionC,13
1607,RegionD,284
1607,RegionE,86
1607,RegionF,37
1608,RegionA,30
1608,RegionB,77
1608,RegionC,10
1608,RegionD,524
1608,RegionE,104
1608,RegionF,0
1609,RegionA,31
1609,RegionB,44
1609,RegionC,173
1609,RegionD,172
1609,RegionE,2
1609,RegionF,386
1610,RegionA,12
1610,RegionB,32
1610,RegionC,135
1610,RegionD,12
1610,RegionE,360
1610,RegionF,178
1611,RegionA,85
1611,RegionB,158
1611,RegionC,14
1611,RegionD,126
1611,RegionE,114
1611,RegionF,190
1612,RegionA,7
1612,RegionB,157
1612,RegionC,126
1612,RegionD,0
1612,RegionE,44
1612,RegionF,211
1613,RegionA,113
1613,RegionB,23
1613,RegionC,4
1613,RegionD,179
1613,RegionE,260
1613,RegionF,220
1614,RegionA,94
1614,RegionB,6
1614,RegionC,8
1614,RegionD,326
1614,RegionE,0
1614,RegionF,299
1615,RegionA,19
1615,RegionB,69
1615,RegionC,24
1615,RegionD,188
1615,RegionE,142
1615,RegionF,201
1616,RegionA,75
1616,RegionB,10
1616,RegionC,16
1616,RegionD,154
1616,RegionE,103
1616,RegionF,218
1617,RegionA,85
1617,RegionB,6
1617,RegionC,130
1617,RegionD,196
1617,RegionE,196
1617,RegionF,328
1618,RegionA,19
1618,RegionB,46
1618,RegionC,134
1618,RegionD,129
1618,RegionE,181
1618,RegionF,181
1619,RegionA,116
1619,RegionB,128
1619,RegionC,30
1619,RegionD,349
1619,RegionE,0
1619,RegionF,6
1620,RegionA,43
1620,RegionB,20
1620,RegionC,6
1620,RegionD,25
1620,RegionE,44
1620,RegionF,80
1621,RegionA,41
1621,RegionB,29
1621,RegionC,21
1621,RegionD,69
1621,RegionE,63
1621,RegionF,42
1622,RegionA,13
1622,RegionB,9
1622,RegionC,38
1622,RegionD,167
1622,RegionE,0
1622,RegionF,384
1623,RegionA,48
1623,RegionB,20
1623,RegionC,15
1623,RegionD,88
1623,RegionE,57
1623,RegionF,115
1624,RegionA,28
1624,RegionB,28
1624,RegionC,0
1624,RegionD,340
1624,RegionE,18
1624,RegionF,196
1625,RegionA,92
1625,RegionB,17
1625,RegionC,74
1625,RegionD,127
1625,RegionE,37
1625,RegionF,107
1626,RegionA,15
1626,RegionB,156
1626,RegionC,22
1626,RegionD,18
1626,RegionE,152
1626,RegionF,152
1627,RegionA,6
1627,RegionB,68
1627,RegionC,7
1627,RegionD,211
1627,RegionE,76
1627,RegionF,174
1628,RegionA,43
1628,RegionB,10
1628,RegionC,3
1628,RegionD,446
1628,RegionE,348
1628,RegionF,86
1629,RegionA,8
1629,RegionB,31
1629,RegionC,107
1629,RegionD,369
1629,RegionE,73
1629,RegionF,327
1630,RegionA,51
1630,RegionB,18
1630,RegionC,54
1630,RegionD,73
1630,RegionE,75
1630,RegionF,393
1631,RegionA,227
1631,RegionB,16
1631,RegionC,16
1631,RegionD,441
1631,RegionE,170
1631,RegionF,13
1632,RegionA,11
1632,RegionB,53
1632,RegionC,8
1632,RegionD,414
1632,RegionE,7
1632,RegionF,277
1633,RegionA,28
1633,RegionB,118
1633,RegionC,27
1633,RegionD,38
1633,RegionE,102
1633,RegionF,1
1634,RegionA,28
1634,RegionB,57
1634,RegionC,120
1634,RegionD,134
1634,RegionE,189
1634,RegionF,276
1635,RegionA,277
1635,RegionB,2
1635,RegionC,29
1635,RegionD,521
1635,RegionE,133
1635,RegionF,63
1636,RegionA,23
1636,RegionB,128
1636,RegionC,9
1636,RegionD,16
1636,RegionE,0
1636,RegionF,136
1637,RegionA,88
1637,RegionB,37
1637,RegionC,13
1637,RegionD,121
1637,RegionE,119
1637,RegionF,38
1638,RegionA,42
1638,RegionB,25
1638,RegionC,43
1638,RegionD,76
1638,RegionE,0
1638,RegionF,92
1639,RegionA,147
1639,RegionB,33
1639,RegionC,46
1639,RegionD,555
1639,RegionE,106
1639,RegionF,265
1640,RegionA,52
1640,RegionB,135
1640,RegionC,12
1640,RegionD,0
1640,RegionE,167
1640,RegionF,13
1641,RegionA,29
1641,RegionB,73
1641,RegionC,7
1641,RegionD,175
1641,RegionE,479
1641,RegionF,60
1642,RegionA,175
1642,RegionB,24
1642,RegionC,8
1642,RegionD,26
1642,RegionE,163
1642,RegionF,32
1643,RegionA,31
1643,RegionB,9
1643,RegionC,26
1643,RegionD,80
1643,RegionE,105
1643,RegionF,0
1644,RegionA,237
1644,RegionB,205
1644,RegionC,24
1644,RegionD,7
1644,RegionE,161
1644,RegionF,214
1645,RegionA,109
1645,RegionB,19
1645,RegionC,31
1645,RegionD,273
1645,RegionE,380
1645,RegionF,23
1646,RegionA,54
1646,RegionB,20
1646,RegionC,18
1646,RegionD,466
1646,RegionE,127
1646,RegionF,96
1647,RegionA,18
1647,RegionB,6
1647,RegionC,19
1647,RegionD,80
1647,RegionE,26
1647,RegionF,383
1648,RegionA,40
1648,RegionB,129
1648,RegionC,16
1648,RegionD,86
1648,RegionE,151
1648,RegionF,42
1649,RegionA,18
1649,RegionB,25
1649,RegionC,30
1649,RegionD,273
1649,RegionE,50
1649,RegionF,125
1650,RegionA,27
1650,RegionB,45
1650,RegionC,41
1650,RegionD,151
1650,RegionE,418
1650,RegionF,112
1651,RegionA,171
1651,RegionB,115
1651,RegionC,4
1651,RegionD,287
1651,RegionE,93
1651,RegionF,91
1652,RegionA,21
1652,RegionB,7
1652,RegionC,28
1652,RegionD,362
1652,RegionE,154
1652,RegionF,126
1653,RegionA,12
1653,RegionB,5
1653,RegionC,54
1653,RegionD,252
1653,RegionE,146
1653,RegionF,98
1654,RegionA,129
1654,RegionB,7
1654,RegionC,136
1654,RegionD,61
1654,RegionE,188
1654,RegionF,277
1655,RegionA,53
1655,RegionB,36
1655,RegionC,208
1655,RegionD,181
1655,RegionE,181
1655,RegionF,205
1656,RegionA,32
1656,RegionB,41
1656,RegionC,10
1656,RegionD,208
1656,RegionE,360
1656,RegionF,81
1657,RegionA,10
1657,RegionB,134
1657,RegionC,13
1657,RegionD,134
1657,RegionE,266
1657,RegionF,583
1658,RegionA,12
1658,RegionB,32
1658,RegionC,11
1658,RegionD,303
1658,RegionE,104
1658,RegionF,45
1659,RegionA,12
1659,RegionB,53
1659,RegionC,73
1659,RegionD,192
1659,RegionE,287
1659,RegionF,108
1660,RegionA,35
1660,RegionB,133
1660,RegionC,137
1660,RegionD,294
1660,RegionE,178
1660,RegionF,73
1661,RegionA,44
1661,RegionB,23
1661,RegionC,120
1661,RegionD,10
1661,RegionE,30
1661,RegionF,29
1662,RegionA,124
1662,RegionB,109
1662,RegionC,21
1662,RegionD,120
1662,RegionE,115
1662,RegionF,37
1663,RegionA,12
1663,RegionB,63
1663,RegionC,101
1663,RegionD,18
1663,RegionE,210
1663,RegionF,234
1664,RegionA,29
1664,RegionB,52
1664,RegionC,40
1664,RegionD,522
1664,RegionE,147
1664,RegionF,51
1665,RegionA,15
1665,RegionB,32
1665,RegionC,50
1665,RegionD,279
1665,RegionE,25
1665,RegionF,28
1666,RegionA,23
1666,RegionB,19
1666,RegionC,10
1666,RegionD,72
1666,RegionE,108
1666,RegionF,125
1667,RegionA,37
1667,RegionB,148
1667,RegionC,1
1667,RegionD,334
1667,RegionE,131
1667,RegionF,287
1668,RegionA,88
1668,RegionB,52
1668,RegionC,10
1668,RegionD,97
1668,RegionE,126
1668,RegionF,20
1669,RegionA,166
1669,RegionB,14
1669,RegionC,19
1669,RegionD,181
1669,RegionE,53
1669,RegionF,308
1670,RegionA,5
1670,RegionB,96
1670,RegionC,11
1670,RegionD,164
1670,RegionE,202
1670,RegionF,73
1671,RegionA,98
1671,RegionB,36
1671,RegionC,53
1671,RegionD,413
1671,RegionE,28
1671,RegionF,116
1672,RegionA,21
1672,RegionB,39
1672,RegionC,186
1672,RegionD,170
1672,RegionE,69
1672,RegionF,121
1673,RegionA,56
1673,RegionB,106
1673,RegionC,67
1673,RegionD,367
1673,RegionE,65
1673,RegionF,38
1674,RegionA,23
1674,RegionB,27
1674,RegionC,62
1674,RegionD,125
1674,RegionE,38
1674,RegionF,198
1675,RegionA,32
1675,RegionB,8
1675,RegionC,10
1675,RegionD,174
1675,RegionE,57
1675,RegionF,8
1676,RegionA,55
1676,RegionB,101
1676,RegionC,11
1676,RegionD,248
1676,RegionE,14
1676,RegionF,255
1677,RegionA,65
1677,RegionB,15
1677,RegionC,138
1677,RegionD,54
1677,RegionE,115
1677,RegionF,15
1678,RegionA,29
1678,RegionB,53
1678,RegionC,4
1678,RegionD,250
1678,RegionE,244
1678,RegionF,168
1679,RegionA,13
1679,RegionB,57
1679,RegionC,11
1679,RegionD,30
1679,RegionE,305
1679,RegionF,0
1680,RegionA,14
1680,RegionB,23
1680,RegionC,42
1680,RegionD,119
1680,RegionE,158
1680,RegionF,109
1681,RegionA,8
1681,RegionB,27
1681,RegionC,24
1681,RegionD,316
1681,RegionE,3
1681,RegionF,194
1682,RegionA,75
1682,RegionB,19
1682,RegionC,24
1682,RegionD,102
1682,RegionE,139
1682,RegionF,280
1683,RegionA,107
1683,RegionB,87
1683,RegionC,36
1683,RegionD,355
1683,RegionE,162
1683,RegionF,8
1684,RegionA,49
1684,RegionB,180
1684,RegionC,134
1684,RegionD,182
1684,RegionE,272
1684,RegionF,58
1685,RegionA,17
1685,RegionB,46
1685,RegionC,167
1685,RegionD,75
1685,RegionE,244
1685,RegionF,85
1686,RegionA,19
1686,RegionB,6
1686,RegionC,6
1686,RegionD,183
1686,RegionE,232
1686,RegionF,163
1687,RegionA,56
1687,RegionB,51
1687,RegionC,92
1687,RegionD,494
1687,RegionE,20
1687,RegionF,0
1688,RegionA,28
1688,RegionB,26
1688,RegionC,0
1688,RegionD,187
1688,RegionE,394
1688,RegionF,204
1689,RegionA,37
1689,RegionB,50
1689,RegionC,10
1689,RegionD,225
1689,RegionE,84
1689,RegionF,112
1690,RegionA,56
1690,RegionB,55
1690,RegionC,114
1690,RegionD,85
1690,RegionE,28
1690,RegionF,231
1691,RegionA,161
1691,RegionB,10
1691,RegionC,258
1691,RegionD,547
1691,RegionE,95
1691,RegionF,131
1692,RegionA,24
1692,RegionB,137
1692,RegionC,32
1692,RegionD,222
1692,RegionE,259
1692,RegionF,346
1693,RegionA,20
1693,RegionB,106
1693,RegionC,6
1693,RegionD,73
1693,RegionE,17
1693,RegionF,154
1694,RegionA,87
1694,RegionB,74
1694,RegionC,33
1694,RegionD,120
1694,RegionE,265
1694,RegionF,107
1695,RegionA,38
1695,RegionB,153
1695,RegionC,122
1695,RegionD,203
1695,RegionE,320
1695,RegionF,95
1696,RegionA,88
1696,RegionB,17
1696,RegionC,15
1696,RegionD,105
1696,RegionE,179
1696,RegionF,103
1697,RegionA,45
1697,RegionB,8
1697,RegionC,45
1697,RegionD,81
1697,RegionE,282
1697,RegionF,270
1698,RegionA,49
1698,RegionB,0
1698,RegionC,17
1698,RegionD,144
1698,RegionE,434
1698,RegionF,111
1699,RegionA,28
1699,RegionB,44
1699,RegionC,33
1699,RegionD,123
1699,RegionE,69
1699,RegionF,100
1700,RegionA,21
1700,RegionB,17
1700,RegionC,23
1700,RegionD,111
1700,RegionE,141
1700,RegionF,40
1701,RegionA,51
1701,RegionB,112
1701,RegionC,23
1701,RegionD,128
1701,RegionE,74
1701,RegionF,241
1702,RegionA,14
1702,RegionB,41
1702,RegionC,97
1702,RegionD,148
1702,RegionE,216
1702,RegionF,165
1703,RegionA,13
1703,RegionB,19
1703,RegionC,114
1703,RegionD,229
1703,RegionE,140
1703,RegionF,0
1704,RegionA,23
1704,RegionB,116
1704,RegionC,23
1704,RegionD,68
1704,RegionE,59
1704,RegionF,38
1705,RegionA,140
1705,RegionB,55
1705,RegionC,6
1705,RegionD,329
1705,RegionE,178
1705,RegionF,0
1706,RegionA,102
1706,RegionB,14
1706,RegionC,47
1706,RegionD,308
1706,RegionE,61
1706,RegionF,13
1707,RegionA,60
1707,RegionB,45
1707,RegionC,26
1707,RegionD,204
1707,RegionE,192
1707,RegionF,410
1708,RegionA,0
1708,RegionB,49
1708,RegionC,2
1708,RegionD,62
1708,RegionE,279
1708,RegionF,22
1709,RegionA,127
1709,RegionB,21
1709,RegionC,52
1709,RegionD,275
1709,RegionE,187
1709,RegionF,169
1710,RegionA,61
1710,RegionB,73
1710,RegionC,137
1710,RegionD,160
1710,RegionE,179
1710,RegionF,104
1711,RegionA,27
1711,RegionB,22
1711,RegionC,19
1711,RegionD,138
1711,RegionE,236
1711,RegionF,13
1712,RegionA,16
1712,RegionB,79
1712,RegionC,17
1712,RegionD,175
1712,RegionE,231
1712,RegionF,176
1713,RegionA,3
1713,RegionB,41
1713,RegionC,28
1713,RegionD,611
1713,RegionE,119
1713,RegionF,18
1714,RegionA,21
1714,RegionB,16
1714,RegionC,25
1714,RegionD,302
1714,RegionE,218
1714,RegionF,112
1715,RegionA,236
1715,RegionB,115
1715,RegionC,1
1715,RegionD,449
1715,RegionE,49
1715,RegionF,58
1716,RegionA,66
1716,RegionB,6
1716,RegionC,25
1716,RegionD,91
1716,RegionE,150
1716,RegionF,67
1717,RegionA,53
1717,RegionB,184
1717,RegionC,33
1717,RegionD,199
1717,RegionE,210
1717,RegionF,19
1718,RegionA,76
1718,RegionB,101
1718,RegionC,5
1718,RegionD,80
1718,RegionE,26
1718,RegionF,217
1719,RegionA,101
1719,RegionB,43
1719,RegionC,68
1719,RegionD,270
1719,RegionE,94
1719,RegionF,3
1720,RegionA,36
1720,RegionB,82
1720,RegionC,14
1720,RegionD,68
1720,RegionE,96
1720,RegionF,22
1721,RegionA,24
1721,RegionB,0
1721,RegionC,46
1721,RegionD,93
1721,RegionE,99
1721,RegionF,145
1722,RegionA,24
1722,RegionB,44
1722,RegionC,80
1722,RegionD,275
1722,RegionE,451
1722,RegionF,111
1723,RegionA,20
1723,RegionB,125
1723,RegionC,19
1723,RegionD,215
1723,RegionE,267
1723,RegionF,198
1724,RegionA,36
1724,RegionB,93
1724,RegionC,27
1724,RegionD,91
1724,RegionE,29
1724,RegionF,119
1725,RegionA,25
1725,RegionB,21
1725,RegionC,16
1725,RegionD,351
1725,RegionE,75
1725,RegionF,142
1726,RegionA,87
1726,RegionB,14
1726,RegionC,30
1726,RegionD,16
1726,RegionE,167
1726,RegionF,65
1727,RegionA,137
1727,RegionB,50
1727,RegionC,6
1727,RegionD,121
1727,RegionE,216
1727,RegionF,434
1728,RegionA,94
1728,RegionB,49
1728,RegionC,59
1728,RegionD,260
1728,RegionE,84
1728,RegionF,113
1729,RegionA,41
1729,RegionB,14
1729,RegionC,21
1729,RegionD,84
1729,RegionE,100
1729,RegionF,99
1730,RegionA,19
1730,RegionB,7
1730,RegionC,72
1730,RegionD,318
