Hour,Region,TaskType,GPU_Demand
1319,RegionF,RealTimeInference,0
1319,RegionF,BatchInference,31
1319,RegionF,AITraining,114
1320,RegionA,RealTimeInference,2
1320,RegionA,BatchInference,29
1320,RegionA,AITraining,0
1320,RegionB,RealTimeInference,8
1320,RegionB,BatchInference,31
1320,RegionB,AITraining,0
1320,RegionC,RealTimeInference,7
1320,RegionC,BatchInference,19
1320,RegionC,AITraining,0
1320,RegionD,RealTimeInference,0
1320,RegionD,BatchInference,0
1320,RegionD,AITraining,92
1320,RegionE,RealTimeInference,0
1320,RegionE,BatchInference,0
1320,RegionE,AITraining,103
1320,RegionF,RealTimeInference,0
1320,RegionF,BatchInference,7
1320,RegionF,AITraining,0
1321,RegionA,RealTimeInference,2
1321,RegionA,BatchInference,15
1321,RegionA,AITraining,0
1321,RegionB,RealTimeInference,12
1321,RegionB,BatchInference,0
1321,RegionB,AITraining,0
1321,RegionC,RealTimeInference,6
1321,RegionC,BatchInference,22
1321,RegionC,AITraining,87
1321,RegionD,RealTimeInference,0
1321,RegionD,BatchInference,26
1321,RegionD,AITraining,90
1321,RegionE,RealTimeInference,0
1321,RegionE,BatchInference,0
1321,RegionE,AITraining,226
1321,RegionF,RealTimeInference,0
1321,RegionF,BatchInference,32
1321,RegionF,AITraining,222
1322,RegionA,RealTimeInference,14
1322,RegionA,BatchInference,7
1322,RegionA,AITraining,0
1322,RegionB,RealTimeInference,1
1322,RegionB,BatchInference,37
1322,RegionB,AITraining,0
1322,RegionC,RealTimeInference,7
1322,RegionC,BatchInference,19
1322,RegionC,AITraining,0
1322,RegionD,RealTimeInference,0
1322,RegionD,BatchInference,8
1322,RegionD,AITraining,120
1322,RegionE,RealTimeInference,0
1322,RegionE,BatchInference,18
1322,RegionE,AITraining,99
1322,RegionF,RealTimeInference,0
1322,RegionF,BatchInference,18
1322,RegionF,AITraining,134
1323,RegionA,RealTimeInference,2
1323,RegionA,BatchInference,5
1323,RegionA,AITraining,0
1323,RegionB,RealTimeInference,1
1323,RegionB,BatchInference,11
1323,RegionB,AITraining,62
1323,RegionC,RealTimeInference,0
1323,RegionC,BatchInference,52
1323,RegionC,AITraining,0
1323,RegionD,RealTimeInference,0
1323,RegionD,BatchInference,0
1323,RegionD,AITraining,236
1323,RegionE,RealTimeInference,0
1323,RegionE,BatchInference,27
1323,RegionE,AITraining,95
1323,RegionF,RealTimeInference,0
1323,RegionF,BatchInference,5
1323,RegionF,AITraining,40
1324,RegionA,RealTimeInference,8
1324,RegionA,BatchInference,27
1324,RegionA,AITraining,73
1324,RegionB,RealTimeInference,6
1324,RegionB,BatchInference,0
1324,RegionB,AITraining,60
1324,RegionC,RealTimeInference,4
1324,RegionC,BatchInference,51
1324,RegionC,AITraining,45
1324,RegionD,RealTimeInference,6
1324,RegionD,BatchInference,19
1324,RegionD,AITraining,475
1324,RegionE,RealTimeInference,4
1324,RegionE,BatchInference,4
1324,RegionE,AITraining,0
1324,RegionF,RealTimeInference,3
1324,RegionF,BatchInference,0
1324,RegionF,AITraining,32
1325,RegionA,RealTimeInference,12
1325,RegionA,BatchInference,19
1325,RegionA,AITraining,0
1325,RegionB,RealTimeInference,12
1325,RegionB,BatchInference,50
1325,RegionB,AITraining,0
1325,RegionC,RealTimeInference,12
1325,RegionC,BatchInference,21
1325,RegionC,AITraining,44
1325,RegionD,RealTimeInference,0
1325,RegionD,BatchInference,17
1325,RegionD,AITraining,89
1325,RegionE,RealTimeInference,8
1325,RegionE,BatchInference,4
1325,RegionE,AITraining,0
1325,RegionF,RealTimeInference,0
1325,RegionF,BatchInference,10
1325,RegionF,AITraining,97
1326,RegionA,RealTimeInference,16
1326,RegionA,BatchInference,17
1326,RegionA,AITraining,30
1326,RegionB,RealTimeInference,13
1326,RegionB,BatchInference,15
1326,RegionB,AITraining,0
1326,RegionC,RealTimeInference,7
1326,RegionC,BatchInference,0
1326,RegionC,AITraining,0
1326,RegionD,RealTimeInference,0
1326,RegionD,BatchInference,0
1326,RegionD,AITraining,25
1326,RegionE,RealTimeInference,0
1326,RegionE,BatchInference,0
1326,RegionE,AITraining,65
1326,RegionF,RealTimeInference,0
1326,RegionF,BatchInference,11
1326,RegionF,AITraining,200
1327,RegionA,RealTimeInference,13
1327,RegionA,BatchInference,28
1327,RegionA,AITraining,0
1327,RegionB,RealTimeInference,10
1327,RegionB,BatchInference,7
1327,RegionB,AITraining,53
1327,RegionC,RealTimeInference,5
1327,RegionC,BatchInference,0
1327,RegionC,AITraining,0
1327,RegionD,RealTimeInference,0
1327,RegionD,BatchInference,26
1327,RegionD,AITraining,0
1327,RegionE,RealTimeInference,0
1327,RegionE,BatchInference,0
1327,RegionE,AITraining,182
1327,RegionF,RealTimeInference,0
1327,RegionF,BatchInference,20
1327,RegionF,AITraining,289
1328,RegionA,RealTimeInference,16
1328,RegionA,BatchInference,0
1328,RegionA,AITraining,0
1328,RegionB,RealTimeInference,4
1328,RegionB,BatchInference,0
1328,RegionB,AITraining,91
1328,RegionC,RealTimeInference,8
1328,RegionC,BatchInference,47
1328,RegionC,AITraining,0
1328,RegionD,RealTimeInference,5
1328,RegionD,BatchInference,7
1328,RegionD,AITraining,199
1328,RegionE,RealTimeInference,10
1328,RegionE,BatchInference,0
1328,RegionE,AITraining,54
1328,RegionF,RealTimeInference,4
1328,RegionF,BatchInference,17
1328,RegionF,AITraining,0
1329,RegionA,RealTimeInference,0
1329,RegionA,BatchInference,0
1329,RegionA,AITraining,226
1329,RegionB,RealTimeInference,17
1329,RegionB,BatchInference,0
1329,RegionB,AITraining,0
1329,RegionC,RealTimeInference,6
1329,RegionC,BatchInference,0
1329,RegionC,AITraining,0
1329,RegionD,RealTimeInference,1
1329,RegionD,BatchInference,11
1329,RegionD,AITraining,166
1329,RegionE,RealTimeInference,0
1329,RegionE,BatchInference,0
1329,RegionE,AITraining,42
1329,RegionF,RealTimeInference,0
1329,RegionF,BatchInference,0
1329,RegionF,AITraining,298
1330,RegionA,RealTimeInference,11
1330,RegionA,BatchInference,52
1330,RegionA,AITraining,113
1330,RegionB,RealTimeInference,7
1330,RegionB,BatchInference,4
1330,RegionB,AITraining,0
1330,RegionC,RealTimeInference,7
1330,RegionC,BatchInference,0
1330,RegionC,AITraining,0
1330,RegionD,RealTimeInference,6
1330,RegionD,BatchInference,0
1330,RegionD,AITraining,215
1330,RegionE,RealTimeInference,0
1330,RegionE,BatchInference,0
1330,RegionE,AITraining,29
1330,RegionF,RealTimeInference,0
1330,RegionF,BatchInference,9
1330,RegionF,AITraining,108
1331,RegionA,RealTimeInference,7
1331,RegionA,BatchInference,32
1331,RegionA,AITraining,0
1331,RegionB,RealTimeInference,0
1331,RegionB,BatchInference,0
1331,RegionB,AITraining,0
1331,RegionC,RealTimeInference,0
1331,RegionC,BatchInference,0
1331,RegionC,AITraining,120
1331,RegionD,RealTimeInference,0
1331,RegionD,BatchInference,0
1331,RegionD,AITraining,315
1331,RegionE,RealTimeInference,1
1331,RegionE,BatchInference,0
1331,RegionE,AITraining,267
1331,RegionF,RealTimeInference,0
1331,RegionF,BatchInference,18
1331,RegionF,AITraining,73
1332,RegionA,RealTimeInference,9
1332,RegionA,BatchInference,30
1332,RegionA,AITraining,44
1332,RegionB,RealTimeInference,13
1332,RegionB,BatchInference,19
1332,RegionB,AITraining,117
1332,RegionC,RealTimeInference,13
1332,RegionC,BatchInference,0
1332,RegionC,AITraining,175
1332,RegionD,RealTimeInference,0
1332,RegionD,BatchInference,4
1332,RegionD,AITraining,0
1332,RegionE,RealTimeInference,0
1332,RegionE,BatchInference,15
1332,RegionE,AITraining,56
1332,RegionF,RealTimeInference,0
1332,RegionF,BatchInference,0
1332,RegionF,AITraining,246
1333,RegionA,RealTimeInference,4
1333,RegionA,BatchInference,0
1333,RegionA,AITraining,0
1333,RegionB,RealTimeInference,8
1333,RegionB,BatchInference,0
1333,RegionB,AITraining,201
1333,RegionC,RealTimeInference,9
1333,RegionC,BatchInference,9
1333,RegionC,AITraining,0
1333,RegionD,RealTimeInference,0
1333,RegionD,BatchInference,19
1333,RegionD,AITraining,0
1333,RegionE,RealTimeInference,0
1333,RegionE,BatchInference,0
1333,RegionE,AITraining,137
1333,RegionF,RealTimeInference,0
1333,RegionF,BatchInference,0
1333,RegionF,AITraining,160
1334,RegionA,RealTimeInference,0
1334,RegionA,BatchInference,14
1334,RegionA,AITraining,0
1334,RegionB,RealTimeInference,8
1334,RegionB,BatchInference,17
1334,RegionB,AITraining,54
1334,RegionC,RealTimeInference,0
1334,RegionC,BatchInference,11
1334,RegionC,AITraining,204
1334,RegionD,RealTimeInference,0
1334,RegionD,BatchInference,0
1334,RegionD,AITraining,25
1334,RegionE,RealTimeInference,0
1334,RegionE,BatchInference,4
1334,RegionE,AITraining,213
1334,RegionF,RealTimeInference,0
1334,RegionF,BatchInference,13
1334,RegionF,AITraining,62
1335,RegionA,RealTimeInference,5
1335,RegionA,BatchInference,17
1335,RegionA,AITraining,0
1335,RegionB,RealTimeInference,6
1335,RegionB,BatchInference,16
1335,RegionB,AITraining,0
1335,RegionC,RealTimeInference,31
1335,RegionC,BatchInference,14
1335,RegionC,AITraining,0
1335,RegionD,RealTimeInference,0
1335,RegionD,BatchInference,46
1335,RegionD,AITraining,139
1335,RegionE,RealTimeInference,4
1335,RegionE,BatchInference,46
1335,RegionE,AITraining,55
1335,RegionF,RealTimeInference,0
1335,RegionF,BatchInference,12
1335,RegionF,AITraining,0
1336,RegionA,RealTimeInference,13
1336,RegionA,BatchInference,4
1336,RegionA,AITraining,0
1336,RegionB,RealTimeInference,8
1336,RegionB,BatchInference,19
1336,RegionB,AITraining,0
1336,RegionC,RealTimeInference,14
1336,RegionC,BatchInference,39
1336,RegionC,AITraining,0
1336,RegionD,RealTimeInference,0
1336,RegionD,BatchInference,0
1336,RegionD,AITraining,122
1336,RegionE,RealTimeInference,0
1336,RegionE,BatchInference,19
1336,RegionE,AITraining,29
1336,RegionF,RealTimeInference,7
1336,RegionF,BatchInference,0
1336,RegionF,AITraining,0
1337,RegionA,RealTimeInference,8
1337,RegionA,BatchInference,16
1337,RegionA,AITraining,72
1337,RegionB,RealTimeInference,0
1337,RegionB,BatchInference,48
1337,RegionB,AITraining,0
1337,RegionC,RealTimeInference,6
1337,RegionC,BatchInference,37
1337,RegionC,AITraining,150
1337,RegionD,RealTimeInference,6
1337,RegionD,BatchInference,8
1337,RegionD,AITraining,0
1337,RegionE,RealTimeInference,0
1337,RegionE,BatchInference,0
1337,RegionE,AITraining,97
1337,RegionF,RealTimeInference,7
1337,RegionF,BatchInference,21
1337,RegionF,AITraining,35
1338,RegionA,RealTimeInference,4
1338,RegionA,BatchInference,9
1338,RegionA,AITraining,0
1338,RegionB,RealTimeInference,21
1338,RegionB,BatchInference,21
1338,RegionB,AITraining,0
1338,RegionC,RealTimeInference,4
1338,RegionC,BatchInference,0
1338,RegionC,AITraining,0
1338,RegionD,RealTimeInference,0
1338,RegionD,BatchInference,6
1338,RegionD,AITraining,237
1338,RegionE,RealTimeInference,0
1338,RegionE,BatchInference,27
1338,RegionE,AITraining,69
1338,RegionF,RealTimeInference,0
1338,RegionF,BatchInference,0
1338,RegionF,AITraining,160
1339,RegionA,RealTimeInference,18
1339,RegionA,BatchInference,0
1339,RegionA,AITraining,19
1339,RegionB,RealTimeInference,6
1339,RegionB,BatchInference,15
1339,RegionB,AITraining,123
1339,RegionC,RealTimeInference,1
1339,RegionC,BatchInference,6
1339,RegionC,AITraining,89
1339,RegionD,RealTimeInference,0
1339,RegionD,BatchInference,9
1339,RegionD,AITraining,75
1339,RegionE,RealTimeInference,0
1339,RegionE,BatchInference,0
1339,RegionE,AITraining,218
1339,RegionF,RealTimeInference,0
1339,RegionF,BatchInference,0
1339,RegionF,AITraining,68
1340,RegionA,RealTimeInference,10
1340,RegionA,BatchInference,29
1340,RegionA,AITraining,112
1340,RegionB,RealTimeInference,15
1340,RegionB,BatchInference,51
1340,RegionB,AITraining,0
1340,RegionC,RealTimeInference,18
1340,RegionC,BatchInference,6
1340,RegionC,AITraining,0
1340,RegionD,RealTimeInference,0
1340,RegionD,BatchInference,32
1340,RegionD,AITraining,307
1340,RegionE,RealTimeInference,0
1340,RegionE,BatchInference,7
1340,RegionE,AITraining,201
1340,RegionF,RealTimeInference,0
1340,RegionF,BatchInference,0
1340,RegionF,AITraining,34
1341,RegionA,RealTimeInference,30
1341,RegionA,BatchInference,14
1341,RegionA,AITraining,0
1341,RegionB,RealTimeInference,8
1341,RegionB,BatchInference,8
1341,RegionB,AITraining,0
1341,RegionC,RealTimeInference,6
1341,RegionC,BatchInference,0
1341,RegionC,AITraining,0
1341,RegionD,RealTimeInference,0
1341,RegionD,BatchInference,25
1341,RegionD,AITraining,162
1341,RegionE,RealTimeInference,0
1341,RegionE,BatchInference,17
1341,RegionE,AITraining,40
1341,RegionF,RealTimeInference,0
1341,RegionF,BatchInference,0
1341,RegionF,AITraining,212
1342,RegionA,RealTimeInference,32
1342,RegionA,BatchInference,24
1342,RegionA,AITraining,0
1342,RegionB,RealTimeInference,3
1342,RegionB,BatchInference,0
1342,RegionB,AITraining,19
1342,RegionC,RealTimeInference,5
1342,RegionC,BatchInference,0
1342,RegionC,AITraining,0
1342,RegionD,RealTimeInference,7
1342,RegionD,BatchInference,61
1342,RegionD,AITraining,209
1342,RegionE,RealTimeInference,0
1342,RegionE,BatchInference,41
1342,RegionE,AITraining,66
1342,RegionF,RealTimeInference,0
1342,RegionF,BatchInference,17
1342,RegionF,AITraining,149
1343,RegionA,RealTimeInference,0
1343,RegionA,BatchInference,23
1343,RegionA,AITraining,30
1343,RegionB,RealTimeInference,19
1343,RegionB,BatchInference,68
1343,RegionB,AITraining,0
1343,RegionC,RealTimeInference,1
1343,RegionC,BatchInference,0
1343,RegionC,AITraining,0
1343,RegionD,RealTimeInference,5
1343,RegionD,BatchInference,4
1343,RegionD,AITraining,52
1343,RegionE,RealTimeInference,0
1343,RegionE,BatchInference,0
1343,RegionE,AITraining,0
1343,RegionF,RealTimeInference,0
1343,RegionF,BatchInference,32
1343,RegionF,AITraining,114
1344,RegionA,RealTimeInference,14
1344,RegionA,BatchInference,0
1344,RegionA,AITraining,0
1344,RegionB,RealTimeInference,11
1344,RegionB,BatchInference,40
1344,RegionB,AITraining,108
1344,RegionC,RealTimeInference,6
1344,RegionC,BatchInference,0
1344,RegionC,AITraining,0
1344,RegionD,RealTimeInference,0
1344,RegionD,BatchInference,22
1344,RegionD,AITraining,253
1344,RegionE,RealTimeInference,0
1344,RegionE,BatchInference,22
1344,RegionE,AITraining,315
1344,RegionF,RealTimeInference,0
1344,RegionF,BatchInference,8
1344,RegionF,AITraining,115
1345,RegionA,RealTimeInference,6
1345,RegionA,BatchInference,10
1345,RegionA,AITraining,0
1345,RegionB,RealTimeInference,10
1345,RegionB,BatchInference,0
1345,RegionB,AITraining,108
1345,RegionC,RealTimeInference,3
1345,RegionC,BatchInference,0
1345,RegionC,AITraining,0
1345,RegionD,RealTimeInference,0
1345,RegionD,BatchInference,45
1345,RegionD,AITraining,72
1345,RegionE,RealTimeInference,0
1345,RegionE,BatchInference,13
1345,RegionE,AITraining,169
1345,RegionF,RealTimeInference,0
1345,RegionF,BatchInference,13
1345,RegionF,AITraining,135
1346,RegionA,RealTimeInference,8
1346,RegionA,BatchInference,0
1346,RegionA,AITraining,0
1346,RegionB,RealTimeInference,2
1346,RegionB,BatchInference,7
1346,RegionB,AITraining,95
1346,RegionC,RealTimeInference,5
1346,RegionC,BatchInference,13
1346,RegionC,AITraining,0
1346,RegionD,RealTimeInference,0
1346,RegionD,BatchInference,11
1346,RegionD,AITraining,89
1346,RegionE,RealTimeInference,0
1346,RegionE,BatchInference,0
1346,RegionE,AITraining,274
1346,RegionF,RealTimeInference,0
1346,RegionF,BatchInference,0
1346,RegionF,AITraining,218
1347,RegionA,RealTimeInference,0
1347,RegionA,BatchInference,28
1347,RegionA,AITraining,0
1347,RegionB,RealTimeInference,2
1347,RegionB,BatchInference,0
1347,RegionB,AITraining,0
1347,RegionC,RealTimeInference,3
1347,RegionC,BatchInference,8
1347,RegionC,AITraining,0
1347,RegionD,RealTimeInference,0
1347,RegionD,BatchInference,32
1347,RegionD,AITraining,81
1347,RegionE,RealTimeInference,0
1347,RegionE,BatchInference,37
1347,RegionE,AITraining,76
1347,RegionF,RealTimeInference,0
1347,RegionF,BatchInference,0
1347,RegionF,AITraining,113
1348,RegionA,RealTimeInference,14
1348,RegionA,BatchInference,0
1348,RegionA,AITraining,0
1348,RegionB,RealTimeInference,2
1348,RegionB,BatchInference,19
1348,RegionB,AITraining,0
1348,RegionC,RealTimeInference,19
1348,RegionC,BatchInference,0
1348,RegionC,AITraining,0
1348,RegionD,RealTimeInference,0
1348,RegionD,BatchInference,21
1348,RegionD,AITraining,80
1348,RegionE,RealTimeInference,2
1348,RegionE,BatchInference,18
1348,RegionE,AITraining,37
1348,RegionF,RealTimeInference,0
1348,RegionF,BatchInference,0
1348,RegionF,AITraining,269
1349,RegionA,RealTimeInference,9
1349,RegionA,BatchInference,6
1349,RegionA,AITraining,0
1349,RegionB,RealTimeInference,0
1349,RegionB,BatchInference,57
1349,RegionB,AITraining,0
1349,RegionC,RealTimeInference,8
1349,RegionC,BatchInference,0
1349,RegionC,AITraining,0
1349,RegionD,RealTimeInference,0
1349,RegionD,BatchInference,11
1349,RegionD,AITraining,0
1349,RegionE,RealTimeInference,0
1349,RegionE,BatchInference,24
1349,RegionE,AITraining,282
1349,RegionF,RealTimeInference,0
1349,RegionF,BatchInference,0
1349,RegionF,AITraining,0
1350,RegionA,RealTimeInference,13
1350,RegionA,BatchInference,14
1350,RegionA,AITraining,0
1350,RegionB,RealTimeInference,14
1350,RegionB,BatchInference,0
1350,RegionB,AITraining,21
1350,RegionC,RealTimeInference,0
1350,RegionC,BatchInference,41
1350,RegionC,AITraining,65
1350,RegionD,RealTimeInference,7
1350,RegionD,BatchInference,16
1350,RegionD,AITraining,247
1350,RegionE,RealTimeInference,0
1350,RegionE,BatchInference,0
1350,RegionE,AITraining,101
1350,RegionF,RealTimeInference,0
1350,RegionF,BatchInference,0
1350,RegionF,AITraining,384
1351,RegionA,RealTimeInference,20
1351,RegionA,BatchInference,22
1351,RegionA,AITraining,0
1351,RegionB,RealTimeInference,4
1351,RegionB,BatchInference,0
1351,RegionB,AITraining,0
1351,RegionC,RealTimeInference,11
1351,RegionC,BatchInference,0
1351,RegionC,AITraining,0
1351,RegionD,RealTimeInference,4
1351,RegionD,BatchInference,0
1351,RegionD,AITraining,94
1351,RegionE,RealTimeInference,0
1351,RegionE,BatchInference,0
1351,RegionE,AITraining,99
1351,RegionF,RealTimeInference,0
1351,RegionF,BatchInference,9
1351,RegionF,AITraining,127
1352,RegionA,RealTimeInference,25
1352,RegionA,BatchInference,22
1352,RegionA,AITraining,38
1352,RegionB,RealTimeInference,2
1352,RegionB,BatchInference,23
1352,RegionB,AITraining,0
1352,RegionC,RealTimeInference,16
1352,RegionC,BatchInference,12
1352,RegionC,AITraining,0
1352,RegionD,RealTimeInference,0
1352,RegionD,BatchInference,19
1352,RegionD,AITraining,50
1352,RegionE,RealTimeInference,0
1352,RegionE,BatchInference,10
1352,RegionE,AITraining,220
1352,RegionF,RealTimeInference,0
1352,RegionF,BatchInference,0
1352,RegionF,AITraining,0
1353,RegionA,RealTimeInference,24
1353,RegionA,BatchInference,15
1353,RegionA,AITraining,43
1353,RegionB,RealTimeInference,10
1353,RegionB,BatchInference,34
1353,RegionB,AITraining,47
1353,RegionC,RealTimeInference,2
1353,RegionC,BatchInference,23
1353,RegionC,AITraining,0
1353,RegionD,RealTimeInference,6
1353,RegionD,BatchInference,35
1353,RegionD,AITraining,103
1353,RegionE,RealTimeInference,0
1353,RegionE,BatchInference,0
1353,RegionE,AITraining,159
1353,RegionF,RealTimeInference,6
1353,RegionF,BatchInference,0
1353,RegionF,AITraining,196
1354,RegionA,RealTimeInference,2
1354,RegionA,BatchInference,38
1354,RegionA,AITraining,0
1354,RegionB,RealTimeInference,7
1354,RegionB,BatchInference,39
1354,RegionB,AITraining,0
1354,RegionC,RealTimeInference,6
1354,RegionC,BatchInference,41
1354,RegionC,AITraining,0
1354,RegionD,RealTimeInference,0
1354,RegionD,BatchInference,18
1354,RegionD,AITraining,271
1354,RegionE,RealTimeInference,0
1354,RegionE,BatchInference,0
1354,RegionE,AITraining,212
1354,RegionF,RealTimeInference,0
1354,RegionF,BatchInference,20
1354,RegionF,AITraining,83
1355,RegionA,RealTimeInference,8
1355,RegionA,BatchInference,4
